prospect_id,month,channel,converted,age,gender,months_retained,package_price
5567,6,facebook,False,40,w,,
5568,6,tik-tok,True,30,w,7.0,113.89
5569,6,tik-tok,False,33,m,,
5570,6,facebook,False,35,m,,
5571,6,facebook,False,49,m,,
5572,6,facebook,False,59,m,,
5573,6,tik-tok,False,34,m,,
5574,6,facebook,False,38,w,,
5575,6,facebook,False,57,m,,
5576,6,tik-tok,False,20,w,,
5577,6,tik-tok,False,23,w,,
5578,6,tik-tok,False,24,m,,
5579,6,google-ads,False,26,w,,
5580,6,tik-tok,False,23,m,,
5581,6,tik-tok,True,18,m,5.0,162.37
5582,6,google-ads,False,20,w,,
5583,6,facebook,True,42,w,7.0,180.07
5584,6,tik-tok,False,18,w,,
5585,6,facebook,True,32,m,3.0,181.87
5586,6,facebook,False,39,w,,
5587,6,facebook,False,39,w,,
5588,6,google-ads,False,59,w,,
5589,6,tik-tok,False,22,m,,
5590,6,tik-tok,False,24,m,,
5591,6,tik-tok,False,27,w,,
5592,6,google-ads,False,44,m,,
5593,6,google-ads,False,31,w,,
5594,6,facebook,False,41,w,,
5595,6,google-ads,False,59,m,,
5596,6,tik-tok,False,19,m,,
5597,6,facebook,False,46,m,,
5598,6,facebook,False,54,m,,
5599,6,facebook,False,54,w,,
5600,6,google-ads,False,38,w,,
5601,6,facebook,False,36,w,,
5602,6,tik-tok,False,24,m,,
5603,6,google-ads,False,34,w,,
5604,6,tik-tok,True,32,w,2.0,196.58
5605,6,facebook,False,58,w,,
5606,6,facebook,False,31,w,,
5607,6,tik-tok,True,30,w,7.0,155.54
5608,6,tik-tok,False,29,m,,
5609,6,google-ads,True,55,w,7.0,265.82
5610,6,facebook,True,34,m,1.0,188.08
5611,6,facebook,False,53,w,,
5612,6,tik-tok,True,18,w,4.0,138.95
5613,6,facebook,False,47,m,,
5614,6,tik-tok,False,20,m,,
5615,6,facebook,False,42,w,,
5616,6,tik-tok,True,24,w,5.0,153.01
5617,6,google-ads,False,20,m,,
5618,6,facebook,False,51,w,,
5619,6,google-ads,False,43,w,,
5620,6,facebook,False,39,m,,
5621,6,facebook,False,44,m,,
5622,6,tik-tok,False,22,m,,
5623,6,facebook,True,46,m,7.0,233.95
5624,6,facebook,False,30,m,,
5625,6,tik-tok,False,33,w,,
5626,6,tik-tok,False,33,w,,
5627,6,facebook,False,41,w,,
5628,6,tik-tok,False,20,w,,
5629,6,facebook,False,53,w,,
5630,6,facebook,False,36,w,,
5631,6,tik-tok,False,23,m,,
5632,6,facebook,False,58,w,,
5633,6,facebook,False,58,w,,
5634,6,tik-tok,False,26,m,,
5635,6,facebook,False,50,w,,
5636,6,tik-tok,False,25,m,,
5637,6,tik-tok,False,22,m,,
5638,6,tik-tok,False,27,m,,
5639,6,facebook,False,35,m,,
5640,6,facebook,False,44,w,,
5641,6,tik-tok,False,28,m,,
5642,6,tik-tok,False,23,w,,
5643,6,facebook,False,38,m,,
5644,6,facebook,False,33,w,,
5645,6,facebook,False,57,m,,
5646,6,tik-tok,True,20,w,1.0,121.39
5647,6,tik-tok,False,28,m,,
5648,6,facebook,False,55,m,,
5649,6,facebook,False,58,w,,
5650,6,facebook,False,31,w,,
5651,6,tik-tok,True,25,w,1.0,121.87
5652,6,google-ads,False,22,m,,
5653,6,tik-tok,False,24,m,,
5654,6,facebook,True,49,w,7.0,244.87
5655,6,tik-tok,False,26,m,,
5656,6,facebook,False,51,w,,
5657,6,facebook,True,35,w,1.0,171.36
5658,6,facebook,False,32,m,,
5659,6,tik-tok,False,19,w,,
5660,6,tik-tok,False,21,m,,
5661,6,facebook,False,44,w,,
5662,6,facebook,True,43,m,2.0,186.94
5663,6,google-ads,False,54,w,,
5664,6,tik-tok,False,24,w,,
5665,6,tik-tok,True,33,m,7.0,193.62
5666,6,facebook,False,36,m,,
5667,6,facebook,False,59,w,,
5668,6,facebook,False,47,w,,
5669,6,google-ads,True,42,m,3.0,142.41
5670,6,facebook,False,58,m,,
5671,6,tik-tok,True,22,w,7.0,194.55
5672,6,facebook,False,46,m,,
5673,6,facebook,False,55,m,,
5674,6,facebook,True,33,w,1.0,217.81
5675,6,facebook,True,37,m,3.0,220.94
5676,6,tik-tok,True,34,w,2.0,138.45
5677,6,facebook,False,43,m,,
5678,6,tik-tok,False,25,m,,
5679,6,facebook,False,46,m,,
5680,6,facebook,False,33,w,,
5681,6,google-ads,True,28,w,6.0,292.74
5682,6,tik-tok,False,18,m,,
5683,6,tik-tok,True,21,m,3.0,136.84
5684,6,facebook,False,43,m,,
5685,6,facebook,False,53,w,,
5686,6,facebook,False,31,m,,
5687,6,facebook,False,40,m,,
5688,6,tik-tok,True,23,m,3.0,161.47
5689,6,facebook,True,47,m,1.0,194.69
5690,6,tik-tok,True,18,w,7.0,149.69
5691,6,facebook,True,54,m,1.0,232.19
5692,6,google-ads,False,50,m,,
5693,6,facebook,False,31,w,,
5694,6,tik-tok,False,31,m,,
5695,6,tik-tok,False,34,m,,
5696,6,facebook,False,42,m,,
5697,6,tik-tok,False,29,w,,
5698,6,facebook,True,44,m,7.0,225.29
5699,6,google-ads,False,47,m,,
5700,6,tik-tok,False,29,m,,
5701,6,google-ads,False,58,m,,
5702,6,facebook,False,35,m,,
5703,6,tik-tok,False,22,w,,
5704,6,facebook,False,46,m,,
5705,6,facebook,True,33,w,7.0,203.3
5706,6,google-ads,True,30,w,3.0,112.21
5707,6,facebook,True,37,m,2.0,191.68
5708,6,facebook,False,33,w,,
5709,6,facebook,False,59,m,,
5710,6,facebook,False,36,m,,
5711,6,google-ads,False,21,m,,
5712,6,tik-tok,False,23,w,,
5713,6,google-ads,True,38,m,7.0,142.88
5714,6,tik-tok,False,27,w,,
5715,6,facebook,False,53,w,,
5716,6,facebook,True,41,w,2.0,166.72
5717,6,tik-tok,True,22,w,7.0,162.63
5718,6,facebook,False,37,w,,
5719,6,google-ads,False,19,w,,
5720,6,facebook,False,37,w,,
5721,6,facebook,False,47,m,,
5722,6,tik-tok,False,19,m,,
5723,6,google-ads,True,53,w,7.0,170.73
5724,6,facebook,False,36,w,,
5725,6,facebook,False,55,m,,
5726,6,tik-tok,True,28,w,7.0,131.72
5727,6,facebook,False,41,w,,
5728,6,facebook,False,46,w,,
5729,6,google-ads,False,37,w,,
5730,6,google-ads,False,44,w,,
5731,6,tik-tok,True,32,m,4.0,124.8
5732,6,facebook,False,41,m,,
5733,6,tik-tok,False,23,w,,
5734,6,facebook,True,44,w,1.0,214.12
5735,6,tik-tok,False,31,m,,
5736,6,facebook,True,40,m,2.0,240.18
5737,6,facebook,False,31,m,,
5738,6,tik-tok,False,33,m,,
5739,6,facebook,True,53,w,1.0,169.45
5740,6,tik-tok,False,28,m,,
5741,6,tik-tok,True,30,m,6.0,106.06
5742,6,facebook,False,48,m,,
5743,6,facebook,False,40,w,,
5744,6,facebook,False,48,m,,
5745,6,facebook,False,34,m,,
5746,6,tik-tok,True,27,m,2.0,116.55
5747,6,facebook,False,54,w,,
5748,6,facebook,False,39,m,,
5749,6,google-ads,False,54,m,,
5750,6,facebook,False,50,w,,
5751,6,google-ads,False,27,m,,
5752,6,tik-tok,False,19,w,,
5753,6,tik-tok,False,20,m,,
5754,6,facebook,False,46,w,,
5755,6,facebook,False,34,w,,
5756,6,facebook,False,34,m,,
5757,6,facebook,True,40,m,7.0,240.78
5758,6,facebook,False,42,m,,
5759,6,google-ads,True,45,w,1.0,333.98
5760,6,facebook,False,37,m,,
5761,6,google-ads,False,32,m,,
5762,6,facebook,False,53,m,,
5763,6,facebook,False,47,w,,
5764,6,google-ads,False,48,w,,
5765,6,tik-tok,False,20,m,,
5766,6,facebook,False,34,m,,
5767,6,tik-tok,True,32,w,7.0,127.36
5768,6,facebook,False,55,w,,
5769,6,google-ads,False,39,w,,
5770,6,google-ads,False,54,m,,
5771,6,google-ads,True,47,m,4.0,299.83
5772,6,tik-tok,False,23,m,,
5773,6,facebook,True,38,w,7.0,212.88
5774,6,tik-tok,False,31,m,,
5775,6,facebook,False,53,w,,
5776,6,facebook,False,53,w,,
5777,6,facebook,False,49,w,,
5778,6,facebook,True,44,w,1.0,172.36
5779,6,facebook,False,55,m,,
5780,6,facebook,False,45,w,,
5781,6,tik-tok,False,22,m,,
5782,6,google-ads,False,28,w,,
5783,6,tik-tok,True,33,w,7.0,173.79
5784,6,facebook,False,41,w,,
5785,6,facebook,True,58,w,4.0,212.69
5786,6,facebook,False,45,w,,
5787,6,facebook,True,43,w,7.0,171.67
5788,6,facebook,True,50,m,1.0,219.64
5789,6,facebook,False,50,w,,
5790,6,facebook,False,52,m,,
5791,6,tik-tok,False,33,m,,
5792,6,google-ads,False,22,m,,
5793,6,google-ads,False,46,m,,
5794,6,google-ads,False,42,w,,
5795,6,facebook,False,40,m,,
5796,6,facebook,False,43,w,,
5797,6,facebook,False,33,m,,
5798,6,facebook,False,33,m,,
5799,6,tik-tok,False,32,m,,
5800,6,google-ads,False,41,m,,
5801,6,facebook,False,38,w,,
5802,6,facebook,False,43,w,,
5803,6,tik-tok,False,31,m,,
5804,6,google-ads,False,23,m,,
5805,6,google-ads,False,53,w,,
5806,6,facebook,False,45,w,,
5807,6,tik-tok,False,29,m,,
5808,6,google-ads,False,33,w,,
5809,6,facebook,False,53,m,,
5810,6,tik-tok,False,31,m,,
5811,6,tik-tok,False,28,m,,
5812,6,tik-tok,False,22,m,,
5813,6,facebook,False,33,m,,
5814,6,tik-tok,False,20,w,,
5815,6,tik-tok,False,33,w,,
5816,6,tik-tok,False,18,w,,
5817,6,tik-tok,False,19,w,,
5818,6,tik-tok,False,21,w,,
5819,6,tik-tok,False,18,m,,
5820,6,tik-tok,False,32,w,,
5821,6,facebook,True,44,m,3.0,213.55
5822,6,google-ads,False,24,m,,
5823,6,tik-tok,False,21,m,,
5824,6,facebook,False,48,m,,
5825,6,google-ads,False,36,m,,
5826,6,facebook,False,43,m,,
5827,6,facebook,False,43,m,,
5828,6,tik-tok,False,26,m,,
5829,6,facebook,False,43,m,,
5830,6,tik-tok,True,33,w,2.0,183.68
5831,6,google-ads,False,39,w,,
5832,6,tik-tok,False,34,m,,
5833,6,facebook,False,36,w,,
5834,6,facebook,False,45,m,,
5835,6,facebook,False,41,w,,
5836,6,tik-tok,True,18,m,7.0,100.99
5837,6,tik-tok,False,27,m,,
5838,6,facebook,False,31,m,,
5839,6,tik-tok,False,22,w,,
5840,6,tik-tok,True,30,m,7.0,121.39
5841,6,tik-tok,False,34,w,,
5842,6,facebook,False,58,w,,
5843,6,tik-tok,False,29,m,,
5844,6,tik-tok,False,29,w,,
5845,6,facebook,True,44,m,1.0,248.25
5846,6,facebook,False,31,w,,
5847,6,facebook,False,40,m,,
5848,6,tik-tok,False,22,w,,
5849,6,tik-tok,True,33,m,7.0,196.03
5850,6,facebook,False,49,w,,
5851,6,facebook,False,53,w,,
5852,6,tik-tok,False,30,m,,
5853,6,tik-tok,False,27,m,,
5854,6,tik-tok,False,21,w,,
5855,6,tik-tok,False,30,m,,
5856,6,google-ads,True,39,w,1.0,332.86
5857,6,google-ads,False,32,w,,
5858,6,facebook,False,54,w,,
5859,6,facebook,True,46,w,1.0,221.2
5860,6,tik-tok,True,19,w,2.0,112.57
5861,6,facebook,False,58,m,,
5862,6,tik-tok,True,28,m,7.0,189.42
5863,6,tik-tok,False,28,m,,
5864,6,tik-tok,False,18,w,,
5865,6,facebook,False,33,w,,
5866,6,facebook,False,31,m,,
5867,6,facebook,False,39,w,,
5868,6,facebook,False,30,w,,
5869,6,google-ads,False,26,w,,
5870,6,tik-tok,False,30,w,,
5871,6,facebook,False,54,m,,
5872,6,google-ads,True,58,m,3.0,196.8
5873,6,tik-tok,False,26,m,,
5874,6,facebook,False,55,w,,
5875,6,facebook,False,37,w,,
5876,6,tik-tok,False,18,w,,
5877,6,facebook,False,50,w,,
5878,6,facebook,True,48,w,7.0,162.1
5879,6,facebook,False,53,m,,
5880,6,google-ads,False,53,m,,
5881,6,tik-tok,False,30,m,,
5882,6,facebook,False,32,w,,
5883,6,facebook,True,46,m,7.0,228.14
5884,6,google-ads,False,44,w,,
5885,6,facebook,False,38,m,,
5886,6,facebook,False,52,w,,
5887,6,google-ads,True,34,m,3.0,195.65
5888,6,facebook,False,36,w,,
5889,6,tik-tok,False,26,w,,
5890,6,google-ads,True,57,w,3.0,306.18
5891,6,facebook,False,41,w,,
5892,6,facebook,False,53,w,,
5893,6,tik-tok,False,28,m,,
5894,6,tik-tok,True,31,w,7.0,146.44
5895,6,tik-tok,False,25,m,,
5896,6,tik-tok,False,28,w,,
5897,6,tik-tok,True,34,w,7.0,194.76
5898,6,google-ads,False,39,w,,
5899,6,facebook,False,44,m,,
5900,6,google-ads,False,48,w,,
5901,6,tik-tok,False,26,m,,
5902,6,facebook,False,42,w,,
5903,6,tik-tok,False,22,m,,
5904,6,tik-tok,False,32,m,,
5905,6,google-ads,False,27,w,,
5906,6,tik-tok,True,28,m,4.0,179.91
5907,6,google-ads,False,31,m,,
5908,6,google-ads,False,52,w,,
5909,6,tik-tok,False,32,w,,
5910,6,google-ads,True,33,m,6.0,103.66
5911,6,tik-tok,True,19,m,6.0,192.13
5912,6,facebook,False,37,w,,
5913,6,google-ads,True,25,w,2.0,296.5
5914,6,facebook,False,52,w,,
5915,6,facebook,True,42,w,4.0,208.18
5916,6,facebook,False,56,m,,
5917,6,tik-tok,True,31,m,7.0,158.82
5918,6,facebook,False,32,w,,
5919,6,facebook,False,31,w,,
5920,6,tik-tok,False,29,w,,
5921,6,tik-tok,False,20,w,,
5922,6,facebook,False,50,m,,
5923,6,facebook,False,57,w,,
5924,6,tik-tok,False,26,w,,
5925,6,facebook,True,56,w,1.0,242.93
5926,6,facebook,False,47,m,,
5927,6,google-ads,False,58,m,,
5928,6,facebook,False,55,w,,
5929,6,tik-tok,False,29,m,,
5930,6,google-ads,False,47,m,,
5931,6,facebook,False,41,w,,
5932,6,facebook,True,39,m,7.0,226.79
5933,6,facebook,False,42,w,,
5934,6,facebook,False,58,m,,
5935,6,tik-tok,True,32,m,7.0,130.28
5936,6,google-ads,False,32,w,,
5937,6,tik-tok,False,24,m,,
5938,6,tik-tok,True,23,m,7.0,182.36
5939,6,facebook,False,59,w,,
5940,6,google-ads,False,48,m,,
5941,6,google-ads,True,18,w,2.0,251.49
5942,6,facebook,False,34,m,,
5943,6,facebook,False,54,w,,
5944,6,tik-tok,False,25,w,,
5945,6,facebook,False,58,w,,
5946,6,tik-tok,False,22,m,,
5947,6,facebook,True,36,m,3.0,175.25
5948,6,tik-tok,False,33,w,,
5949,6,facebook,False,50,w,,
5950,6,facebook,False,30,w,,
5951,6,facebook,False,53,m,,
5952,6,facebook,False,42,m,,
5953,6,google-ads,False,25,w,,
5954,6,google-ads,True,38,m,3.0,300.08
5955,6,facebook,False,42,m,,
5956,6,google-ads,True,55,m,4.0,342.11
5957,6,facebook,False,58,m,,
5958,6,google-ads,True,18,w,2.0,321.7
5959,6,google-ads,False,57,w,,
5960,6,facebook,False,45,m,,
5961,6,facebook,False,50,m,,
5962,6,tik-tok,False,21,m,,
5963,6,tik-tok,False,33,w,,
5964,6,google-ads,True,53,w,1.0,330.87
5965,6,tik-tok,False,29,m,,
5966,6,facebook,True,35,m,7.0,205.81
5967,6,google-ads,False,44,w,,
5968,6,google-ads,False,55,w,,
5969,6,facebook,False,41,m,,
5970,6,facebook,False,51,m,,
5971,6,google-ads,False,40,w,,
5972,6,tik-tok,False,18,w,,
5973,6,google-ads,False,51,m,,
5974,6,facebook,False,43,m,,
5975,6,facebook,True,46,w,1.0,211.15
5976,6,tik-tok,False,34,m,,
5977,6,facebook,False,59,w,,
5978,6,tik-tok,True,25,m,7.0,192.44
5979,6,facebook,True,55,w,2.0,235.08
5980,6,facebook,False,48,w,,
5981,6,tik-tok,False,18,m,,
5982,6,google-ads,False,41,m,,
5983,6,tik-tok,True,27,w,7.0,164.0
5984,6,facebook,False,47,w,,
5985,6,google-ads,False,20,w,,
5986,6,facebook,False,36,m,,
5987,6,google-ads,True,41,m,1.0,117.32
5988,6,facebook,False,45,m,,
5989,6,facebook,False,51,w,,
5990,6,tik-tok,False,24,m,,
5991,6,tik-tok,True,25,m,7.0,192.26
5992,6,facebook,False,39,m,,
5993,6,tik-tok,False,23,m,,
5994,6,tik-tok,False,20,w,,
5995,6,facebook,False,35,m,,
5996,6,facebook,False,48,m,,
5997,6,tik-tok,False,32,m,,
5998,6,tik-tok,False,32,m,,
5999,6,google-ads,False,52,m,,
6000,6,facebook,False,43,w,,
6001,7,facebook,True,43,m,1.0,235.18
6002,7,tik-tok,False,23,m,,
6003,7,tik-tok,False,32,m,,
6004,7,facebook,True,57,m,6.0,226.93
6005,7,facebook,False,49,w,,
6006,7,google-ads,False,22,w,,
6007,7,facebook,False,42,m,,
6008,7,facebook,True,42,m,5.0,207.62
6009,7,facebook,False,34,m,,
6010,7,facebook,False,48,w,,
6011,7,facebook,True,47,w,1.0,196.32
6012,7,facebook,False,54,m,,
6013,7,tik-tok,False,19,m,,
6014,7,tik-tok,False,29,m,,
6015,7,facebook,False,53,m,,
6016,7,facebook,False,47,w,,
6017,7,google-ads,True,51,w,6.0,177.37
6018,7,google-ads,False,32,w,,
6019,7,facebook,False,51,m,,
6020,7,google-ads,False,26,w,,
6021,7,tik-tok,True,18,w,2.0,125.05
6022,7,facebook,False,32,m,,
6023,7,facebook,False,56,w,,
6024,7,google-ads,False,59,m,,
6025,7,facebook,False,38,m,,
6026,7,facebook,False,33,w,,
6027,7,tik-tok,True,34,m,6.0,123.93
6028,7,tik-tok,False,29,m,,
6029,7,google-ads,False,52,w,,
6030,7,facebook,False,38,m,,
6031,7,facebook,False,59,m,,
6032,7,tik-tok,False,33,w,,
6033,7,facebook,False,59,w,,
6034,7,tik-tok,False,34,w,,
6035,7,tik-tok,True,28,m,1.0,100.8
6036,7,google-ads,False,53,m,,
6037,7,facebook,False,51,w,,
6038,7,facebook,False,59,m,,
6039,7,facebook,False,33,m,,
6040,7,facebook,False,56,w,,
6041,7,tik-tok,False,20,m,,
6042,7,facebook,True,42,w,4.0,175.56
6043,7,facebook,True,30,w,3.0,202.2
6044,7,tik-tok,False,25,w,,
6045,7,google-ads,False,37,m,,
6046,7,facebook,False,35,w,,
6047,7,facebook,False,55,m,,
6048,7,facebook,False,48,m,,
6049,7,facebook,False,38,w,,
6050,7,facebook,False,48,m,,
6051,7,tik-tok,True,21,m,6.0,130.88
6052,7,tik-tok,True,24,w,6.0,119.48
6053,7,tik-tok,False,28,w,,
6054,7,facebook,True,47,w,6.0,150.28
6055,7,facebook,False,54,m,,
6056,7,tik-tok,False,23,m,,
6057,7,tik-tok,False,21,w,,
6058,7,tik-tok,False,26,w,,
6059,7,facebook,False,37,w,,
6060,7,facebook,False,53,m,,
6061,7,tik-tok,False,33,w,,
6062,7,tik-tok,False,18,w,,
6063,7,facebook,True,34,w,1.0,232.93
6064,7,facebook,False,56,w,,
6065,7,tik-tok,False,33,w,,
6066,7,facebook,False,48,m,,
6067,7,facebook,False,59,w,,
6068,7,facebook,False,42,w,,
6069,7,tik-tok,False,32,w,,
6070,7,facebook,False,47,w,,
6071,7,facebook,False,50,w,,
6072,7,google-ads,False,20,m,,
6073,7,tik-tok,False,29,w,,
6074,7,tik-tok,False,33,m,,
6075,7,google-ads,True,56,w,6.0,154.67
6076,7,facebook,False,30,m,,
6077,7,facebook,False,50,m,,
6078,7,facebook,True,37,m,1.0,228.55
6079,7,facebook,False,48,w,,
6080,7,tik-tok,False,18,m,,
6081,7,google-ads,False,54,w,,
6082,7,tik-tok,True,30,w,1.0,177.34
6083,7,facebook,True,30,w,5.0,249.21
6084,7,tik-tok,False,34,w,,
6085,7,facebook,True,37,w,1.0,175.28
6086,7,facebook,False,38,w,,
6087,7,google-ads,False,42,m,,
6088,7,tik-tok,False,33,w,,
6089,7,google-ads,False,32,w,,
6090,7,facebook,False,43,m,,
6091,7,tik-tok,False,34,w,,
6092,7,tik-tok,False,21,m,,
6093,7,facebook,False,43,w,,
6094,7,tik-tok,False,27,w,,
6095,7,facebook,False,56,w,,
6096,7,facebook,False,55,w,,
6097,7,google-ads,False,31,w,,
6098,7,facebook,False,47,m,,
6099,7,google-ads,True,18,w,2.0,327.63
6100,7,tik-tok,False,24,m,,
6101,7,tik-tok,True,31,m,6.0,107.62
6102,7,facebook,False,35,w,,
6103,7,facebook,False,36,w,,
6104,7,tik-tok,False,18,w,,
6105,7,tik-tok,False,21,w,,
6106,7,tik-tok,False,32,w,,
6107,7,tik-tok,False,18,m,,
6108,7,facebook,True,43,w,6.0,197.92
6109,7,tik-tok,True,21,m,2.0,110.13
6110,7,google-ads,False,39,m,,
6111,7,google-ads,False,22,w,,
6112,7,facebook,True,58,m,6.0,188.27
6113,7,facebook,False,32,w,,
6114,7,tik-tok,False,33,w,,
6115,7,facebook,False,33,w,,
6116,7,facebook,False,45,m,,
6117,7,tik-tok,False,31,m,,
6118,7,facebook,True,37,w,6.0,164.87
6119,7,facebook,False,40,w,,
6120,7,facebook,False,46,m,,
6121,7,facebook,False,43,m,,
6122,7,tik-tok,False,21,m,,
6123,7,facebook,False,55,m,,
6124,7,tik-tok,False,26,w,,
6125,7,google-ads,True,58,m,6.0,151.79
6126,7,facebook,True,36,w,6.0,150.74
6127,7,tik-tok,False,33,w,,
6128,7,tik-tok,False,21,w,,
6129,7,tik-tok,False,30,w,,
6130,7,facebook,False,56,w,,
6131,7,tik-tok,False,33,m,,
6132,7,tik-tok,True,34,w,2.0,154.6
6133,7,tik-tok,False,19,m,,
6134,7,google-ads,False,49,m,,
6135,7,tik-tok,False,34,w,,
6136,7,facebook,True,37,m,1.0,172.31
6137,7,google-ads,False,55,m,,
6138,7,facebook,False,51,w,,
6139,7,facebook,False,36,w,,
6140,7,google-ads,True,23,m,1.0,233.55
6141,7,facebook,False,49,m,,
6142,7,tik-tok,False,25,m,,
6143,7,facebook,False,40,w,,
6144,7,tik-tok,False,19,w,,
6145,7,google-ads,False,21,w,,
6146,7,google-ads,True,30,w,5.0,265.99
6147,7,facebook,False,41,w,,
6148,7,facebook,False,51,w,,
6149,7,facebook,False,53,w,,
6150,7,facebook,False,37,m,,
6151,7,facebook,False,38,w,,
6152,7,facebook,False,52,m,,
6153,7,google-ads,False,31,w,,
6154,7,facebook,True,43,w,2.0,187.12
6155,7,facebook,False,33,m,,
6156,7,tik-tok,False,19,w,,
6157,7,tik-tok,False,18,m,,
6158,7,google-ads,False,20,m,,
6159,7,google-ads,False,31,w,,
6160,7,google-ads,False,21,m,,
6161,7,google-ads,True,50,w,6.0,137.31
6162,7,tik-tok,False,34,w,,
6163,7,facebook,False,44,w,,
6164,7,google-ads,False,58,w,,
6165,7,tik-tok,False,30,w,,
6166,7,facebook,True,36,w,6.0,188.93
6167,7,facebook,False,49,m,,
6168,7,facebook,False,41,w,,
6169,7,google-ads,False,36,w,,
6170,7,tik-tok,False,24,w,,
6171,7,facebook,False,30,m,,
6172,7,facebook,True,33,w,4.0,214.72
6173,7,tik-tok,False,29,m,,
6174,7,google-ads,False,18,w,,
6175,7,facebook,False,45,w,,
6176,7,facebook,False,52,m,,
6177,7,facebook,False,47,m,,
6178,7,tik-tok,False,20,w,,
6179,7,tik-tok,False,33,w,,
6180,7,tik-tok,True,25,m,1.0,168.93
6181,7,google-ads,False,49,m,,
6182,7,facebook,True,54,m,5.0,209.78
6183,7,tik-tok,True,20,w,6.0,189.82
6184,7,facebook,True,51,w,6.0,190.5
6185,7,tik-tok,False,21,m,,
6186,7,facebook,False,56,m,,
6187,7,tik-tok,False,18,m,,
6188,7,tik-tok,False,23,w,,
6189,7,tik-tok,False,32,m,,
6190,7,facebook,False,40,w,,
6191,7,facebook,False,42,m,,
6192,7,tik-tok,False,31,m,,
6193,7,tik-tok,True,27,w,1.0,132.67
6194,7,google-ads,True,41,m,3.0,177.64
6195,7,tik-tok,False,20,m,,
6196,7,facebook,True,38,w,6.0,185.25
6197,7,tik-tok,False,18,w,,
6198,7,facebook,False,36,w,,
6199,7,google-ads,False,54,w,,
6200,7,facebook,False,37,m,,
6201,7,facebook,False,32,m,,
6202,7,facebook,False,44,w,,
6203,7,tik-tok,False,34,m,,
6204,7,facebook,False,35,w,,
6205,7,tik-tok,True,18,w,6.0,110.83
6206,7,facebook,False,54,w,,
6207,7,tik-tok,False,27,w,,
6208,7,facebook,True,52,w,5.0,161.91
6209,7,google-ads,False,44,m,,
6210,7,facebook,True,58,m,2.0,182.88
6211,7,tik-tok,True,31,m,4.0,123.19
6212,7,facebook,False,36,m,,
6213,7,tik-tok,False,29,m,,
6214,7,facebook,False,45,w,,
6215,7,facebook,False,42,m,,
6216,7,facebook,False,49,m,,
6217,7,tik-tok,False,20,m,,
6218,7,google-ads,False,54,w,,
6219,7,tik-tok,False,22,m,,
6220,7,tik-tok,False,19,m,,
6221,7,facebook,True,38,m,4.0,201.42
6222,7,facebook,False,41,w,,
6223,7,tik-tok,True,31,w,6.0,178.86
6224,7,facebook,False,31,w,,
6225,7,facebook,False,35,w,,
6226,7,tik-tok,True,22,m,6.0,138.13
6227,7,tik-tok,False,28,m,,
6228,7,facebook,False,41,m,,
6229,7,facebook,False,38,w,,
6230,7,facebook,False,49,m,,
6231,7,facebook,False,44,w,,
6232,7,google-ads,False,51,m,,
6233,7,google-ads,True,34,m,6.0,310.38
6234,7,facebook,False,38,w,,
6235,7,facebook,False,32,m,,
6236,7,google-ads,False,35,m,,
6237,7,facebook,False,30,w,,
6238,7,facebook,False,49,w,,
6239,7,tik-tok,False,30,m,,
6240,7,tik-tok,False,34,w,,
6241,7,google-ads,True,49,m,6.0,280.98
6242,7,facebook,False,50,w,,
6243,7,tik-tok,False,26,m,,
6244,7,facebook,False,48,w,,
6245,7,tik-tok,True,24,m,6.0,155.73
6246,7,tik-tok,False,18,m,,
6247,7,facebook,False,38,m,,
6248,7,google-ads,False,34,m,,
6249,7,facebook,False,39,w,,
6250,7,tik-tok,False,28,w,,
6251,7,google-ads,True,46,m,6.0,239.94
6252,7,facebook,False,44,w,,
6253,7,facebook,False,54,w,,
6254,7,tik-tok,False,18,w,,
6255,7,facebook,False,49,w,,
6256,7,tik-tok,False,23,w,,
6257,7,facebook,False,45,w,,
6258,7,tik-tok,True,26,m,6.0,197.91
6259,7,facebook,False,46,w,,
6260,7,facebook,True,51,m,4.0,231.72
6261,7,google-ads,False,32,w,,
6262,7,google-ads,False,26,w,,
6263,7,facebook,False,47,m,,
6264,7,facebook,True,32,m,1.0,232.42
6265,7,google-ads,False,26,m,,
6266,7,google-ads,False,39,m,,
6267,7,google-ads,False,32,m,,
6268,7,facebook,False,51,m,,
6269,7,tik-tok,False,18,m,,
6270,7,google-ads,True,38,m,6.0,191.45
6271,7,facebook,False,55,m,,
6272,7,tik-tok,True,21,w,6.0,193.95
6273,7,tik-tok,False,20,m,,
6274,7,facebook,False,52,w,,
6275,7,facebook,True,52,w,6.0,164.63
6276,7,facebook,False,44,w,,
6277,7,facebook,False,58,m,,
6278,7,tik-tok,False,21,w,,
6279,7,tik-tok,False,22,m,,
6280,7,facebook,False,54,m,,
6281,7,facebook,False,53,w,,
6282,7,google-ads,False,43,m,,
6283,7,facebook,False,58,w,,
6284,7,facebook,True,55,m,6.0,156.7
6285,7,tik-tok,False,20,w,,
6286,7,google-ads,False,53,w,,
6287,7,facebook,False,52,m,,
6288,7,tik-tok,True,18,w,2.0,155.5
6289,7,facebook,False,56,m,,
6290,7,facebook,False,34,w,,
6291,7,facebook,False,42,m,,
6292,7,facebook,False,51,w,,
6293,7,facebook,False,55,w,,
6294,7,tik-tok,False,26,w,,
6295,7,facebook,False,57,m,,
6296,7,tik-tok,True,20,m,6.0,102.69
